Timestamp,Bids,Price,Title,URL
Mar-17 09:31,1,9.99,Jacob Evans III 2018 Prizm Silver Rookie Rc PSA 10 GEM MINT 10 Warriors,https://www.ebay.com/itm/Jacob-Evans-III-2018-Prizm-Silver-Rookie-Rc-PSA-10-GEM-MINT-10-Warriors/254538668018?hash=item3b43afd7f2:g:z0AAAOSwA-VeHhD9
Mar-17 09:28,1,9.99,2018-19 Prizm Silver Khyri Thomas Detroit Pistons RC Rookie GEM MINT PSA 10,https://www.ebay.com/itm/2018-19-Prizm-Silver-Khyri-Thomas-Detroit-Pistons-RC-Rookie-GEM-MINT-PSA-10/264664800014?hash=item3d9f405b0e:g:B-4AAOSwYZJeHkNj
Mar-17 07:40,21,2650.0,2019-20 Panini Prizm Silver Zion Williamson Rookie RC #248 PSA 10 GEM MINT,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-Zion-Williamson-Rookie-RC-248-PSA-10-GEM-MINT/254540542838?hash=item3b43cc7376:g:ppsAAOSw7GBeZEWU
Mar-16 23:44,17,86.0,Luka Doncic 2018/19 Contenders Optic “Class Acts” #13 SIlver Prizm RC PSA 10 Gem,https://www.ebay.com/itm/Luka-Doncic-2018-19-Contenders-Optic-Class-Acts-13-SIlver-Prizm-RC-PSA-10-Gem/193384407907?hash=item2d069be363:g:bXoAAOSwvxBebx9J
Mar-16 21:59,48,1000.0,2017-18 Panini Prizm Silver #16 Jayson Tatum Celtics RC Rookie PSA 10 GEM MINT,https://www.ebay.com/itm/2017-18-Panini-Prizm-Silver-16-Jayson-Tatum-Celtics-RC-Rookie-PSA-10-GEM-MINT/372977552166?hash=item56d731cb26:g:9BMAAOSwIWxeYp08
Mar-16 21:03,14,56.0,ANFERNEE SIMONS 2018/19 PANINI PRIZM #61 RC ROOKIE SILVER PRIZMS PSA 10 GEM MINT,https://www.ebay.com/itm/ANFERNEE-SIMONS-2018-19-PANINI-PRIZM-61-RC-ROOKIE-SILVER-PRIZMS-PSA-10-GEM-MINT/293505724973?hash=item44564df22d:g:wiwAAOSwZ41eZxCP
Mar-16 20:59,38,900.0,2017-18 Panini Prizm Silver #16 Jayson Tatum Celtics RC Rookie PSA 10 GEM MINT,https://www.ebay.com/itm/2017-18-Panini-Prizm-Silver-16-Jayson-Tatum-Celtics-RC-Rookie-PSA-10-GEM-MINT/383454651503?hash=item5947ada46f:g:DQkAAOSwkbReZnrb
Mar-16 20:59,25,1925.0,2018-19 Panini Prizm Silver #280 Luka Doncic Mavericks RC Rookie PSA 10,https://www.ebay.com/itm/2018-19-Panini-Prizm-Silver-280-Luka-Doncic-Mavericks-RC-Rookie-PSA-10/372980974135?hash=item56d7660237:g:DjwAAOSwGfVeZpyh
Mar-16 20:59,25,605.0,Trae Young 2018-19 Panini Prizm Silver Rookie RC #78 PSA 10 GEM MINT,https://www.ebay.com/itm/Trae-Young-2018-19-Panini-Prizm-Silver-Rookie-RC-78-PSA-10-GEM-MINT/383454421627?hash=item5947aa227b:g:r7gAAOSwnfVeZkn7
Mar-16 20:59,15,1625.0,2018-19 Panini Prizm Silver #280 Luka Doncic Mavericks RC Rookie PSA 10,https://www.ebay.com/itm/2018-19-Panini-Prizm-Silver-280-Luka-Doncic-Mavericks-RC-Rookie-PSA-10/383454892064?hash=item5947b15020:g:4eoAAOSw9rJeZrPj
